lbp_4,lbp_6,hog_4517,prop_black,hog_2960,lbp_7,hog_5120,hog_5093,hog_4544,lbp_3,label
0.1142578125,0.0999755859375,0.0501044941435835,0.1458740234375,0.3296083155800067,0.060302734375,0.0269554470192005,0.0527040625643453,0.0369240844263934,0.1212158203125,0
0.08795166015625,0.0887451171875,0.0,0.47674560546875,0.0627332346586423,0.07208251953125,0.0,0.0,0.0,0.125732421875,1
0.12506103515625,0.124267578125,0.2203471151288358,0.0645751953125,0.0,0.0625,0.0,0.0,0.2508044656906672,0.1480712890625,0
0.08135986328125,0.0943603515625,0.0,0.6318359375,0.0,0.06201171875,0.0,0.0,0.0,0.12762451171875,1
0.1026611328125,0.11383056640625,0.0,0.34710693359375,0.0875952656235525,0.06207275390625,0.0,0.0,0.0,0.13922119140625,1
0.1199951171875,0.13311767578125,0.0302407420231733,0.2340087890625,0.2893267125059798,0.0623779296875,0.0383075694507355,0.0246754735515797,0.0386243093406471,0.1507568359375,0
0.10577392578125,0.1253662109375,0.0,0.0,0.0415767520262508,0.06011962890625,0.0,0.0,0.0,0.142333984375,0
0.1041259765625,0.129150390625,0.0,0.30731201171875,0.0735670869626813,0.05450439453125,0.0,0.0,0.0,0.139892578125,0
0.10400390625,0.11529541015625,0.0,0.207275390625,0.0,0.0706787109375,0.0,0.0,0.0,0.144775390625,1
0.08746337890625,0.10968017578125,0.0,0.52069091796875,0.0,0.06500244140625,0.0,0.0,0.0,0.14166259765625,1
0.103759765625,0.10809326171875,0.0,0.29156494140625,0.2741865546745898,0.07269287109375,0.0,0.0,0.0,0.1407470703125,1
0.0888671875,0.11773681640625,0.0,0.3756103515625,0.0,0.06158447265625,0.0,0.0,0.0,0.144775390625,1
0.11785888671875,0.13629150390625,0.0,0.0018310546875,0.0,0.05694580078125,0.0,0.0,0.0,0.1514892578125,0
0.081787109375,0.0999755859375,0.0,0.298828125,0.0,0.064208984375,0.0,0.0,0.0,0.13616943359375,1
0.10986328125,0.1219482421875,0.0,0.1864013671875,0.088029520598015,0.06744384765625,0.0,0.0,0.0,0.15203857421875,0
0.08074951171875,0.09320068359375,0.0,0.190185546875,0.0,0.0537109375,0.0,0.0,0.0,0.12078857421875,1
0.12164306640625,0.13079833984375,0.0726869116414081,0.0831298828125,0.3106186320110818,0.06121826171875,0.2299640920043721,0.254425915603263,0.061907897652709,0.154296875,0
0.106201171875,0.1220703125,0.0,0.14105224609375,0.0224588136346711,0.053955078125,0.0,0.0,0.0,0.14105224609375,0
0.10980224609375,0.11639404296875,0.0,0.20294189453125,0.0845851959779134,0.066650390625,0.0,0.0,0.0,0.1441650390625,1
0.1007080078125,0.1109619140625,0.0,0.236328125,0.0523528684248946,0.0621337890625,0.2265652913952232,0.2090938316177185,0.0,0.14263916015625,0
0.1087646484375,0.1258544921875,0.0,0.0869140625,0.0,0.0673828125,0.0,0.0,0.0,0.1466064453125,0
0.12640380859375,0.12890625,0.0,0.12579345703125,0.0,0.05914306640625,0.3096407430240207,0.2640110475672123,0.0,0.15289306640625,0
0.093994140625,0.1165771484375,0.2860776198375384,0.0379638671875,0.0,0.0645751953125,0.0,0.0,0.2966863160373327,0.14483642578125,0
0.11602783203125,0.13909912109375,0.0,0.19598388671875,0.0756939552043762,0.05615234375,0.2189501743408887,0.1576605573438261,0.0,0.15625,0
0.11431884765625,0.13348388671875,0.1019595030467324,0.09716796875,0.1517161105200409,0.0626220703125,0.0,0.0,0.1512014753528449,0.1552734375,0
0.11737060546875,0.13763427734375,0.1253025012877186,0.0357666015625,0.2699518109963443,0.060546875,0.0597665852409208,0.0626055347907808,0.1286389478675512,0.154052734375,0
0.1014404296875,0.105224609375,0.0,0.326171875,0.0,0.06500244140625,0.0,0.0,0.0,0.13262939453125,1
0.103271484375,0.111328125,0.0,0.25079345703125,0.0,0.0640869140625,0.0,0.0,0.0,0.1405029296875,1
0.0936279296875,0.10577392578125,0.0,0.28692626953125,0.2936344151442644,0.07073974609375,0.0,0.0,0.0,0.14654541015625,1
0.130615234375,0.13616943359375,0.0,0.054443359375,0.1167035309044903,0.05255126953125,0.0,0.0,0.0,0.15423583984375,0
0.1153564453125,0.14007568359375,0.0250417159337869,0.093994140625,0.2726166451385322,0.05224609375,0.1073409449906953,0.0902902363239435,0.0314869402475641,0.1533203125,0
0.1075439453125,0.11077880859375,0.0,0.16278076171875,0.2449475714127576,0.06634521484375,0.0,0.0,0.0,0.143310546875,1
0.109130859375,0.12939453125,0.0686920914215021,0.000244140625,0.033379407823657,0.06036376953125,0.3362098345424797,0.2994029195409401,0.0758250914895265,0.1517333984375,0
0.0950927734375,0.1011962890625,0.0,0.40838623046875,0.0,0.07403564453125,0.0345576978738412,0.046836909154456,0.0,0.13800048828125,1
0.11968994140625,0.13824462890625,0.0,0.17767333984375,0.0252688664961605,0.05377197265625,0.0573737233069046,0.0519422775775347,0.0,0.1551513671875,0
0.11859130859375,0.12689208984375,0.0561531546280614,0.34088134765625,0.0538208313808854,0.065185546875,0.0,0.0,0.0522330239462649,0.14776611328125,0
0.1116943359375,0.127197265625,0.0524362586063016,0.07464599609375,0.0854259440091358,0.0606689453125,0.0,0.0,0.0850407209992366,0.1422119140625,0
0.10162353515625,0.11822509765625,0.0,0.27398681640625,0.0,0.07366943359375,0.0,0.0,0.0,0.14849853515625,1
0.1197509765625,0.1224365234375,0.2795812306836195,0.07867431640625,0.0436965313564334,0.06158447265625,0.2056240929102487,0.2938781245914478,0.255366294196728,0.14752197265625,0
0.103515625,0.11260986328125,0.0,0.23199462890625,0.0,0.0682373046875,0.0,0.0,0.0,0.1485595703125,1
0.097412109375,0.10406494140625,0.0,0.10321044921875,0.0,0.06768798828125,0.0,0.0,0.0,0.130859375,1
0.09405517578125,0.097412109375,0.0,0.57171630859375,0.0,0.06427001953125,0.0,0.0,0.0,0.13543701171875,1
0.0885009765625,0.09765625,0.0,0.19403076171875,0.0,0.0693359375,0.0,0.0,0.0,0.13006591796875,1
0.08642578125,0.094970703125,0.0,0.61114501953125,0.0,0.06854248046875,0.0,0.0,0.0,0.12872314453125,1
0.11358642578125,0.13092041015625,0.0,0.174560546875,0.0886079882823033,0.0625,0.0,0.0,0.0,0.15179443359375,0
0.08795166015625,0.0958251953125,0.0,0.60906982421875,0.0,0.07135009765625,0.0,0.0,0.0,0.1353759765625,1
0.111328125,0.12237548828125,0.190887075600383,0.16455078125,0.0565826303927065,0.06707763671875,0.04282437577284,0.0457746178684987,0.1543581896151482,0.1512451171875,0
0.10980224609375,0.1319580078125,0.0784292995062017,0.039306640625,0.0692486263921697,0.0587158203125,0.0407544248649473,0.0405321866738066,0.0792913641920721,0.14544677734375,0
0.095703125,0.100341796875,0.0,0.24176025390625,0.0,0.07208251953125,0.0,0.0,0.0,0.14337158203125,1
0.1070556640625,0.11273193359375,0.0,0.54388427734375,0.0845941594124811,0.0703125,0.0,0.0,0.0,0.1451416015625,1
0.10888671875,0.11529541015625,0.0,0.26068115234375,0.0,0.0673828125,0.0,0.0,0.0,0.1458740234375,0
0.08941650390625,0.0899658203125,0.0,0.28070068359375,0.0,0.06890869140625,0.0,0.0,0.0,0.12872314453125,1
0.10247802734375,0.1258544921875,0.0,0.150146484375,0.248212884811009,0.06036376953125,0.0985477635715269,0.121640500083045,0.0,0.149169921875,0
0.109130859375,0.131103515625,0.1039493220056674,0.30438232421875,0.2243939702843605,0.06207275390625,0.0791688781513283,0.0889711404739967,0.1207396808670874,0.14447021484375,0
0.10809326171875,0.11962890625,0.0,0.222412109375,0.0,0.0628662109375,0.0,0.0,0.0,0.14776611328125,1
0.121337890625,0.122802734375,0.0,0.01397705078125,0.0257496478774819,0.06103515625,0.1507522010052858,0.2034084165370808,0.0,0.14459228515625,1
0.104248046875,0.1107177734375,0.0,0.49554443359375,0.0,0.067626953125,0.0,0.0,0.0,0.1416015625,1
0.08709716796875,0.1024169921875,0.0,0.4661865234375,0.0,0.0634765625,0.0,0.0,0.0,0.13250732421875,1
0.11920166015625,0.12347412109375,0.1959598996670879,0.02899169921875,0.0,0.0648193359375,0.1440786399375727,0.1419076647405336,0.210964920693082,0.14801025390625,0
0.11383056640625,0.12677001953125,0.0,0.07635498046875,0.1872951505670541,0.0574951171875,0.0309879116908471,0.0226136023600794,0.0,0.15106201171875,0
0.11798095703125,0.12603759765625,0.1534477644516834,0.0,0.0,0.06683349609375,0.0,0.0,0.1983266489020317,0.14666748046875,0
0.10894775390625,0.12451171875,0.0,0.236328125,0.2609579316229727,0.06768798828125,0.0,0.0,0.0,0.149658203125,1
0.12261962890625,0.12457275390625,0.0,0.019775390625,0.1804590627601409,0.06298828125,0.010857658866066,0.017248712926215,0.0,0.15496826171875,0
0.13165283203125,0.12835693359375,0.0,0.03509521484375,0.0776970054551992,0.057373046875,0.0,0.0,0.0,0.15704345703125,0
0.11871337890625,0.1243896484375,0.0,0.21282958984375,0.2742274528742548,0.05938720703125,0.0,0.0,0.0,0.14007568359375,0
0.12933349609375,0.12420654296875,0.019358274283038,0.0576171875,0.02735629546948,0.05963134765625,0.0579048208355966,0.0432509557789445,0.0277499413473339,0.14862060546875,0
0.09149169921875,0.110595703125,0.0,0.5743408203125,0.0,0.06866455078125,0.0,0.0,0.0,0.14117431640625,1
0.1314697265625,0.13250732421875,0.2052225997624652,0.2340087890625,0.0546555754425197,0.058349609375,0.0236375954890881,0.0297660901786747,0.1605513590970261,0.16192626953125,0
0.10882568359375,0.12432861328125,0.1933252022852684,0.000244140625,0.0409261006891606,0.0621337890625,0.0,0.0,0.2418249760530071,0.14031982421875,0
0.11309814453125,0.12066650390625,0.0,0.1551513671875,0.0,0.06854248046875,0.1753474059911167,0.2575852099611255,0.0,0.14349365234375,1
0.12213134765625,0.12615966796875,0.035665901480485,0.13494873046875,0.249223258955465,0.0645751953125,0.0,0.0,0.0522626672563113,0.149658203125,0
0.128173828125,0.130615234375,0.3416806188951094,0.29632568359375,0.1251697041795422,0.066162109375,0.0,0.0,0.3470634455585303,0.1580810546875,0
0.1160888671875,0.12646484375,0.0,0.24517822265625,0.0,0.06475830078125,0.0590469915555844,0.0448675251630856,0.0,0.14837646484375,0
0.12176513671875,0.1343994140625,0.2532616844650486,0.04583740234375,0.0525191216242728,0.05999755859375,0.1215364776568474,0.1354571882144504,0.286717224712375,0.1611328125,0
0.0963134765625,0.09564208984375,0.0,0.42974853515625,0.128453454750914,0.06390380859375,0.0,0.0,0.0,0.1251220703125,1
0.11279296875,0.12701416015625,0.1799760332544052,0.044189453125,0.0,0.06256103515625,0.1810972420068535,0.1686339056341569,0.1864625082882944,0.15301513671875,0
0.12664794921875,0.12890625,0.0907733458255988,0.22808837890625,0.047285537939732,0.06396484375,0.0339970240618544,0.0369262737300183,0.0631430536769901,0.14410400390625,0
0.0972900390625,0.12646484375,0.3024723316371668,0.31524658203125,0.0648445532641926,0.0577392578125,0.3094289876568509,0.3038032269723382,0.2935419639372257,0.142333984375,0
0.10302734375,0.09820556640625,0.0,0.52825927734375,0.0,0.064453125,0.0,0.0,0.0,0.133056640625,1
0.12542724609375,0.12890625,0.0,0.3997802734375,0.046581446137078,0.05780029296875,0.0,0.0,0.0,0.15045166015625,0
0.10809326171875,0.10308837890625,0.0,0.11431884765625,0.0,0.06640625,0.0,0.0,0.0,0.137451171875,1
0.1014404296875,0.10223388671875,0.0,0.424560546875,0.0,0.06781005859375,0.0,0.0,0.0,0.1351318359375,1
0.10675048828125,0.119140625,0.0403564729369059,0.39990234375,0.0,0.06109619140625,0.0,0.0,0.0437684185769155,0.1463623046875,1
0.12060546875,0.14263916015625,0.0199234805841009,0.00091552734375,0.0400435623000879,0.05657958984375,0.1093794347740493,0.0856045974508763,0.0221868827912511,0.1512451171875,0
0.12188720703125,0.13671875,0.0523703195350129,0.14105224609375,0.0530901069901933,0.0511474609375,0.1341763794351203,0.1637471500936826,0.0292871365824924,0.15185546875,0
0.10040283203125,0.112060546875,0.0,0.17755126953125,0.0508565384842251,0.06591796875,0.0,0.0,0.0,0.1427001953125,1
0.114013671875,0.102783203125,0.0,0.43719482421875,0.0,0.068115234375,0.0,0.0,0.0,0.14495849609375,1
0.12091064453125,0.12786865234375,0.1755447277993307,0.0018310546875,0.2485689826622226,0.06597900390625,0.0359551710910515,0.0300525663878842,0.1458113253011078,0.14813232421875,0
0.1051025390625,0.1361083984375,0.2847540793009753,0.14117431640625,0.0,0.06085205078125,0.1831411900834053,0.1338013430459466,0.2702384938494221,0.1549072265625,0
0.092041015625,0.11846923828125,0.0,0.31671142578125,0.0881488967237743,0.06353759765625,0.0,0.0,0.0,0.14031982421875,1
0.13067626953125,0.1287841796875,0.3358124238485273,0.3170166015625,0.2477043850927787,0.05718994140625,0.2602530935871537,0.1941215332886104,0.3326650394777336,0.15789794921875,0
0.08966064453125,0.094970703125,0.0,0.6173095703125,0.0,0.06396484375,0.0,0.0,0.0,0.13232421875,1
0.08740234375,0.09100341796875,0.0,0.3631591796875,0.0,0.06005859375,0.0,0.0,0.0,0.127197265625,1
0.0909423828125,0.09539794921875,0.0,0.59423828125,0.119326767834906,0.07147216796875,0.0,0.0,0.0,0.1300048828125,1
0.0965576171875,0.10333251953125,0.0,0.168701171875,0.0,0.0687255859375,0.0,0.0,0.0,0.1298828125,1
0.10009765625,0.125,0.0,0.10748291015625,0.0,0.06646728515625,0.1683716092677779,0.1567111213163939,0.0,0.15252685546875,1
0.0882568359375,0.1092529296875,0.0,0.606689453125,0.0,0.07061767578125,0.0,0.0,0.0,0.147216796875,1
0.10882568359375,0.12017822265625,0.0876286876409894,0.0372314453125,0.2861750534319225,0.0655517578125,0.0,0.0,0.0903176262619201,0.14703369140625,0
0.0968017578125,0.1103515625,0.0,0.35882568359375,0.1157313309784461,0.066162109375,0.0,0.0,0.0,0.13946533203125,1
0.0946044921875,0.10736083984375,0.0,0.57733154296875,0.0,0.0701904296875,0.0,0.0,0.0,0.142333984375,1
0.08502197265625,0.11065673828125,0.0,0.538330078125,0.0,0.0638427734375,0.0,0.0,0.0,0.14324951171875,1
0.12542724609375,0.12640380859375,0.1913438784412732,0.02288818359375,0.0,0.0625,0.0,0.0,0.1327127429720488,0.1474609375,0
0.11114501953125,0.12115478515625,0.0,0.27264404296875,0.0,0.06829833984375,0.0,0.0,0.0,0.15228271484375,0
0.086669921875,0.09637451171875,0.0,0.67340087890625,0.0,0.07305908203125,0.0,0.0,0.0,0.13226318359375,1
0.11395263671875,0.12567138671875,0.0724376882061126,0.2076416015625,0.0389425324322792,0.064453125,0.0,0.0,0.1005792795077068,0.14056396484375,0
0.11004638671875,0.10858154296875,0.113412216648932,0.156494140625,0.0539769072925282,0.07177734375,0.2165243325938024,0.2660705946627397,0.1089859952610065,0.1444091796875,1
0.1212158203125,0.1351318359375,0.0455308323041153,0.1702880859375,0.0,0.05694580078125,0.0340085526098508,0.0344183273245312,0.0735274592248426,0.1571044921875,0
0.0880126953125,0.09539794921875,0.0,0.5902099609375,0.0,0.067626953125,0.0,0.0,0.0,0.1346435546875,1
0.126953125,0.1270751953125,0.0,0.419189453125,0.0,0.05963134765625,0.0589480307696781,0.0694101334935847,0.0,0.16015625,0
0.10223388671875,0.10772705078125,0.0434893372175116,0.17205810546875,0.0524721369665348,0.06488037109375,0.1736184207127555,0.1115777116660875,0.0433221325763562,0.13751220703125,1
0.12445068359375,0.14593505859375,0.332866761111979,0.09442138671875,0.110589796395903,0.04937744140625,0.0725888807819379,0.0490733762218638,0.3030580095508243,0.16180419921875,0
0.1075439453125,0.11492919921875,0.0,0.05322265625,0.184125699910714,0.067138671875,0.0924875319831385,0.1061137497677519,0.0,0.1392822265625,0
0.0924072265625,0.10552978515625,0.0,0.5103759765625,0.0,0.0679931640625,0.0,0.0,0.0,0.13714599609375,1
0.1148681640625,0.11065673828125,0.0,0.476318359375,0.0434341646768079,0.06378173828125,0.0,0.0,0.0,0.13653564453125,1
0.1165771484375,0.122314453125,0.0,0.4508056640625,0.0,0.0633544921875,0.0,0.0,0.0,0.1524658203125,0
0.11492919921875,0.12744140625,0.0430042159231641,0.00933837890625,0.1940744071616488,0.06365966796875,0.4026770524159528,0.3905598482064465,0.0373804921187903,0.14447021484375,0
0.11322021484375,0.12744140625,0.0,0.05621337890625,0.0,0.06982421875,0.0,0.0,0.0,0.15240478515625,0
0.12774658203125,0.12689208984375,0.1917387081890313,0.039794921875,0.1086290786436858,0.0675048828125,0.0,0.0,0.1919461546295121,0.14910888671875,0
0.09979248046875,0.12225341796875,0.1076894238299085,0.117919921875,0.0828253059137375,0.062255859375,0.0,0.0,0.1350601577978869,0.14532470703125,1
0.113037109375,0.12274169921875,0.0,0.094970703125,0.2279513504807416,0.065185546875,0.0,0.0,0.0,0.14532470703125,1
0.1063232421875,0.11407470703125,0.0,0.36944580078125,0.2986985332735674,0.06768798828125,0.1910197122497008,0.2022790748391598,0.0,0.1417236328125,0
0.10040283203125,0.1138916015625,0.0,0.0648193359375,0.0378118829707813,0.0631103515625,0.0,0.0,0.0,0.13055419921875,0
0.08416748046875,0.0975341796875,0.0,0.543701171875,0.0,0.07110595703125,0.0,0.0,0.0,0.13525390625,1
0.0858154296875,0.09100341796875,0.0,0.45703125,0.0,0.05975341796875,0.0,0.0,0.0,0.13433837890625,1
0.096435546875,0.10107421875,0.0,0.32684326171875,0.0,0.06597900390625,0.0,0.0,0.0,0.13079833984375,1
0.07891845703125,0.09002685546875,0.0,0.339111328125,0.0,0.0655517578125,0.0,0.0,0.0,0.1298828125,1
0.09832763671875,0.1046142578125,0.0,0.4661865234375,0.2564043744123653,0.0714111328125,0.0,0.0,0.0,0.143310546875,1
0.1038818359375,0.107421875,0.0,0.4254150390625,0.0,0.070556640625,0.0,0.0,0.0,0.1331787109375,1
0.08172607421875,0.09466552734375,0.0,0.24603271484375,0.0,0.06854248046875,0.0,0.0,0.0,0.13238525390625,1
0.10870361328125,0.138671875,0.0,0.0,0.0273355541058734,0.057861328125,0.037210529447505,0.0390876604853713,0.0,0.1527099609375,0
0.0947265625,0.1072998046875,0.0,0.12939453125,0.0,0.06378173828125,0.0,0.0,0.0,0.1473388671875,1
0.1048583984375,0.10870361328125,0.0,0.32391357421875,0.0,0.06695556640625,0.0,0.0,0.0,0.14227294921875,1
0.119140625,0.1331787109375,0.1969913612169359,0.07879638671875,0.0,0.05780029296875,0.2622879758597435,0.2777856941999068,0.1479104469132318,0.15655517578125,0
0.1114501953125,0.1337890625,0.0972086998854774,0.063232421875,0.1337344006440517,0.05731201171875,0.0,0.0,0.083835548025576,0.15643310546875,0
0.11639404296875,0.1307373046875,0.0,0.307373046875,0.0582797086477014,0.0550537109375,0.0,0.0,0.0,0.14886474609375,0
0.121826171875,0.12640380859375,0.0797441357807024,0.0,0.1552484703353277,0.06427001953125,0.2621048492232717,0.2889917500056071,0.0569642642277862,0.15032958984375,0
0.08197021484375,0.1007080078125,0.0,0.44195556640625,0.0,0.06024169921875,0.0,0.0,0.0,0.13116455078125,1
0.1114501953125,0.1190185546875,0.0,0.0478515625,0.0,0.06011962890625,0.0,0.0,0.0,0.14202880859375,1
0.12841796875,0.13397216796875,0.1108673167248892,0.2005615234375,0.2895926200593155,0.05645751953125,0.0310579796952615,0.0363792445147706,0.0890980782183358,0.1610107421875,0
0.09417724609375,0.09661865234375,0.0,0.4210205078125,0.0,0.07049560546875,0.0,0.0,0.0,0.13470458984375,1
0.1175537109375,0.13397216796875,0.1171163622872906,0.17657470703125,0.2853838946788735,0.05560302734375,0.2361423197547277,0.249643474967716,0.0734906564690486,0.15118408203125,0
0.12176513671875,0.13140869140625,0.0,0.0146484375,0.0,0.06365966796875,0.2498439017070017,0.2495343794697312,0.0,0.1563720703125,0
0.11431884765625,0.1258544921875,0.0,0.2755126953125,0.0569767243811061,0.0604248046875,0.0,0.0,0.0,0.16363525390625,1
0.11346435546875,0.11590576171875,0.2714798286317643,0.26220703125,0.0,0.06646728515625,0.2508000646573129,0.2444795621882655,0.286852944459367,0.14111328125,0
0.10699462890625,0.116943359375,0.0,0.45635986328125,0.0625058109026494,0.06695556640625,0.1228274043702477,0.1065706201047651,0.0,0.13909912109375,1
0.1201171875,0.12286376953125,0.0,0.18695068359375,0.2428903340573397,0.07012939453125,0.3419899175626495,0.3708700245440388,0.0,0.15277099609375,0
0.12091064453125,0.12322998046875,0.0,0.2978515625,0.0,0.0565185546875,0.0,0.0,0.0,0.13824462890625,1
0.10394287109375,0.119140625,0.0,0.04119873046875,0.0,0.066650390625,0.0940587394983381,0.0727341061323477,0.0,0.14874267578125,1
0.1043701171875,0.105712890625,0.0,0.38861083984375,0.0,0.06689453125,0.0,0.0,0.0,0.13519287109375,0
0.10748291015625,0.13165283203125,0.1397802265829865,0.28997802734375,0.1228318559405512,0.06121826171875,0.0,0.0,0.1521554303956215,0.15203857421875,0
0.1273193359375,0.13262939453125,0.0763236889177973,0.04156494140625,0.1042298252973114,0.06256103515625,0.2031808731290343,0.1603446483420763,0.1006100546434008,0.1552734375,0
0.10345458984375,0.1231689453125,0.0985517997089043,0.2152099609375,0.0359965834685353,0.06591796875,0.1928594527318606,0.1993233266449252,0.0962099936000599,0.13714599609375,0
0.10394287109375,0.1072998046875,0.0,0.49627685546875,0.0,0.0701904296875,0.0,0.0,0.0,0.143310546875,1
